Channels	1	
Samples	20700	
Date	2014/10/14	
Time	18:44:54	
Y_Unit_Label	Voltage (V)	
X_Dimension	Time (s)	
X0	0.0000000000000000E+0	
Delta_X	0.001000	
***End_of_Header***		
X_Value	Dev1_ai2	Comment
0.000000	0.005454
0.001000	0.004488
0.002000	0.007708
0.003000	0.004810
0.004000	0.006098
0.005000	0.003200
0.006000	0.003200
0.007000	0.002234
0.008000	0.003522
0.009000	-0.000342
0.010000	-0.002919
0.011000	-0.000664
0.012000	-2.031382E-5
0.013000	0.000624
0.014000	0.001912
0.015000	0.003200
0.016000	0.002234
0.017000	0.004166
0.018000	0.004488
0.019000	0.002556
0.020000	0.003200
0.021000	0.001912
0.022000	-0.000986
0.023000	0.000946
0.024000	0.002878
0.025000	0.002234
0.026000	0.001912
0.027000	0.001590
0.028000	-2.031382E-5
0.029000	0.003522
0.030000	0.005776
0.031000	0.004488
0.032000	0.003844
0.033000	0.007386
0.034000	0.007386
0.035000	0.005454
0.036000	0.003844
0.037000	0.007386
0.038000	0.003200
0.039000	-0.000342
0.040000	0.000946
0.041000	0.003200
0.042000	0.005454
0.043000	0.002878
0.044000	0.006098
0.045000	0.001268
0.046000	0.003844
0.047000	0.003522
0.048000	0.006420
0.049000	0.005454
0.050000	0.006098
0.051000	0.006420
0.052000	0.006098
0.053000	0.006420
0.054000	0.007064
0.055000	0.002234
0.056000	0.001912
0.057000	0.004810
0.058000	0.002556
0.059000	0.001912
0.060000	0.004810
0.061000	0.000946
0.062000	0.004488
0.063000	0.006742
0.064000	0.006742
0.065000	0.008352
0.066000	0.006742
0.067000	0.007064
0.068000	0.007386
0.069000	0.006420
0.070000	0.003844
0.071000	0.004810
0.072000	0.004166
0.073000	0.004810
0.074000	0.006742
0.075000	0.001912
0.076000	0.005776
0.077000	0.003200
0.078000	0.005776
0.079000	0.006742
0.080000	0.008352
0.081000	0.004810
0.082000	0.008352
0.083000	0.008674
0.084000	0.006742
0.085000	0.007708
0.086000	0.006098
0.087000	0.005132
0.088000	0.006742
0.089000	-2.031382E-5
0.090000	-0.000664
0.091000	0.003522
0.092000	0.006098
0.093000	0.000624
0.094000	0.005132
0.095000	0.010284
0.096000	0.005132
0.097000	0.005132
0.098000	0.009962
0.099000	0.005454
0.100000	0.004166
0.101000	0.011251
0.102000	0.003200
0.103000	0.005132
0.104000	0.005132
0.105000	0.006098
0.106000	0.008030
0.107000	0.005132
0.108000	0.001912
0.109000	0.004488
0.110000	0.007386
0.111000	0.007708
0.112000	0.006420
0.113000	0.009318
0.114000	0.005776
0.115000	0.006742
0.116000	0.007064
0.117000	0.005132
0.118000	0.008030
0.119000	0.006420
0.120000	0.007064
0.121000	0.005776
0.122000	0.002878
0.123000	0.003522
0.124000	0.005454
0.125000	0.006098
0.126000	0.004488
0.127000	0.003844
0.128000	0.002556
0.129000	0.008030
0.130000	0.006742
0.131000	0.007708
0.132000	0.006098
0.133000	0.006742
0.134000	0.013505
0.135000	0.008674
0.136000	0.005776
0.137000	0.005454
0.138000	0.007064
0.139000	0.007386
0.140000	0.005776
0.141000	0.002878
0.142000	0.006098
0.143000	0.006098
0.144000	0.004810
0.145000	0.005132
0.146000	0.007064
0.147000	0.007708
0.148000	0.007708
0.149000	0.009640
0.150000	0.001912
0.151000	0.009640
0.152000	0.007064
0.153000	0.004166
0.154000	0.006098
0.155000	0.003200
0.156000	0.005132
0.157000	0.005454
0.158000	0.008030
0.159000	0.004166
0.160000	0.007386
0.161000	0.006742
0.162000	0.006742
0.163000	0.007064
0.164000	0.008996
0.165000	0.007064
0.166000	0.010284
0.167000	0.007386
0.168000	0.005454
0.169000	0.007386
0.170000	0.005132
0.171000	0.006742
0.172000	0.006420
0.173000	0.006420
0.174000	0.004488
0.175000	0.006420
0.176000	0.009640
0.177000	0.004810
0.178000	0.002878
0.179000	0.004488
0.180000	0.005132
0.181000	0.003844
0.182000	0.008030
0.183000	0.005776
0.184000	0.007064
0.185000	0.007708
0.186000	0.007064
0.187000	0.010606
0.188000	0.006420
0.189000	0.006098
0.190000	0.005454
